"текста-3 (kirpich.com.ru).бриф на текста - https://crmabcwwwstorage.s3.amazonaws.com/05-2018/1527508633_brif.docx 
  
- География реализации: Москва, Россия 
  
- Фразы должны быть четкими и короткими 
  
- Надо сделать небольшой, четкий и понятный текст, желательно 1000-1500 знаков (лучше всего минимальный размер текста, сейчас поисковики отдают предпочтение таким текстам) 
  
- Ключевики должны присутствовать в заголовках 
  
- по структуре надо сделать одинаковыми

примеры уже написанных текстов
http://kirpich.com.ru/katalog-tovarov/stroitelnye-bloki/keramicheskie/vendor-85/
http://kirpich.com.ru/katalog-tovarov/kirpich/oblicovochnyj/golicinskij/
http://kirpich.com.ru/katalog-tovarov/stroitelnye-bloki/keramicheskie/vendor-85/



Страницы и ключевики




1. http://kirpich.com.ru/katalog-tovarov/suhie-smesi/kladochnye-rastvory-i-smesi/?vendor=67

кладочная смесь perel (перел)
кладочная смесь перел цена
купить кладочная смесь perel  


2. http://kirpich.com.ru/katalog-tovarov/suhie-smesi/kladochnye-rastvory-i-smesi/cvetnye-kladochnye-rastvory/
цветная кладочная смесь perel цена
цветные кладочные смеси perel
цветной кладочный раствор perel


3. http://kirpich.com.ru/katalog-tovarov/suhie-smesi/kladochnye-rastvory-i-smesi/legkie-teplye-kladochnye-rastvory/?vendor=67
теплый кладочный раствор perel
теплая кладочная смесь perel



4. http://kirpich.com.ru/katalog-tovarov/suhie-smesi/?vendor=67
перел смеси купить
сухие смеси perel (перел)



5. http://kirpich.com.ru/katalog-tovarov/kirpich/oblicovochnyj/klinkernyj/lsr-stenovye
клинкерный кирпич лср
клинкерный кирпич лср купить



6. http://kirpich.com.ru/katalog-tovarov/kirpich/oblicovochnyj/ruchnoj-formovki/made_in-rossiya
кирпич ручной формовки российского производства
российский кирпич ручной формовки


7. http://kirpich.com.ru/katalog-tovarov/kirpich/oblicovochnyj/ruchnoj-formovki/
кирпич ручной формовки донские зори


8. http://kirpich.com.ru/katalog-tovarov/kirpich/oblicovochnyj/ruchnoj-formovki/made_in-belgiya
бельгийский кирпич ручной формовки


9. http://kirpich.com.ru/katalog-tovarov/kirpich/oblicovochnyj/ruchnoj-formovki/vendor-88
купить сафоновский кирпич ручной формовки
сафоновский кирпич ручной формовки



10. http://kirpich.com.ru/katalog-tovarov/kirpich/oblicovochnyj/ruchnoj-formovki/k_color-korichnevyj
коричневый кирпич ручной формовки  


11. http://kirpich.com.ru/katalog-tovarov/kirpich/oblicovochnyj/keramicheskij/keramicheskij-m-150
кирпич керамический м 150
кирпич керамический м 150 цена


12 http://kirpich.com.ru/katalog-tovarov/kirpich/oblicovochnyj/klinkernyj/made_in-rossiya
клинкерный кирпич российского производства
клинкерный кирпич россия


13. http://kirpich.com.ru/katalog-tovarov/kirpich/oblicovochnyj/klinkernyj/k_color-krasnyj
красный клинкерный кирпич



14 http://kirpich.com.ru/katalog-tovarov/kirpich/stroitelnyj/stroitelnye-m-150
кирпич строительный м 150
кирпич строительный м 150 цены


15
http://kirpich.com.ru/katalog-tovarov/kirpich/stroitelnyj/stroitelnye-m-125
кирпич строительный м 125


16 http://kirpich.com.ru/katalog-tovarov/kirpich/stroitelnyj/stroitelnyj-krasnyj/
красный строительный кирпич  
купить красный строительный кирпич


17. http://kirpich.com.ru/katalog-tovarov/bruschatka-i-plitka-dlya-moscheniya/betonnaya-trotuarnaya-plitka/bruschatka/size-200h100h60
брусчатка тротуарная 200х100х60
цена брусчатка 200х100х60",63550,51
"описания (feyashop.ru).Надо сделать описания для карточек товаров, по примеру
http://www.feyashop.ru/product/6010_k8/
http://www.feyashop.ru/product/6010_ed/


Объём каждого текста 800 символов.   


страницы для текстов 

http://www.feyashop.ru/product/y519r-cream/
http://www.feyashop.ru/product/4396b-dbeige-/
http://www.feyashop.ru/product/4396b-dbeige-_6v/
http://www.feyashop.ru/product/kover-armina-4396b-dbeige-/
http://www.feyashop.ru/product/a139b-dbeige/
http://www.feyashop.ru/product/139b-dbeige/
http://www.feyashop.ru/product/y519b-dbeige-_qn/
http://www.feyashop.ru/product/y519b-dbeige-/
http://www.feyashop.ru/product/1011g-grey-/
http://www.feyashop.ru/product/1016-gray-_rf/
http://www.feyashop.ru/product/kover-armina-1307g-grey-1/
http://www.feyashop.ru/product/1307g-grey-/
http://www.feyashop.ru/product/kover-galata-b712a-cbeige-gold/
http://www.feyashop.ru/product/kover-galata-b793a-ccream-cbeige/
http://www.feyashop.ru/product/kover-galata-e189a-cbeige-cream/
http://www.feyashop.ru/product/436_bone-bone/
http://www.feyashop.ru/product/2780/
http://www.feyashop.ru/product/7803_bone-bone-_mv/
http://www.feyashop.ru/product/7803_bone-bone-/
http://www.feyashop.ru/product/7803_bone-bone-_l4/
http://www.feyashop.ru/product/8049_bone-bone-/
http://www.feyashop.ru/product/2764/
http://www.feyashop.ru/product/kover-zarina-2683a-bordo-krem/
http://www.feyashop.ru/product/kover-zarina-2683a-krem-lacivert/
http://www.feyashop.ru/product/kover-zarina-2683a-lacivert-sari/
http://www.feyashop.ru/product/kover-zarina-2684b-bordo-c_krem/
http://www.feyashop.ru/product/kover-zarina-2690a-krem-bordo/
http://www.feyashop.ru/product/kover-zarina-2690a-krem-krem/
http://www.feyashop.ru/product/3106/
http://www.feyashop.ru/product/kover-zarina-2690a-krem-pembe/
http://www.feyashop.ru/product/kover-zarina-2690a-krem-yesil/
http://www.feyashop.ru/product/kover-nova-3068a-ivory-ivory/
http://www.feyashop.ru/product/kover-nova-3154a-ivory-ivory-1/
http://www.feyashop.ru/product/kover-nova-3152a-brown-brown/
http://www.feyashop.ru/product/kover-nova-3153a-ivory-brown/
http://www.feyashop.ru/product/kover-nova-3152a-brown-brown-1/
http://www.feyashop.ru/product/kover-ovalnyj-zarina-2659a-lacivert-krem/",20052,51
"заголовки Last-Modified и If-Modified-Since (http://4kraski.ru).надо настроить заголовки Last-Modified и If-Modified-Since 
 сервис для проверки https://last-modified.com/ru/if-modified-since.html",56103,"22,27"
"Сделать выгрузку yml-файла ""Товары и цены"" Яндекса (http://4kraski.ru).На сайте http://4kraski.ru надо сделать yml-выгрузку ""Товары и цены"" Яндекса. 
  
  Пример шаблона: https://yandex.st/market-export/1.0-17/partner/help/YML.xml 
  
  Требования к yml-файлу: 
  1. YML-файл должен быть доступен по протоколу HTTP или HTTPS. 
  2. Предпочтительнее использовать статический YML-файл, который регулярно обновляется в установленное время или по определенному событию, например, после каждого обновления базы данных вашего магазина. 
  3. Максимальный объем YML-файла составляет 500 МБ. Вы можете разместить YML-файл в упакованном виде с помощью алгоритма сжатия ZIP (расширение .zip) или GNU ZIP (расширение .gz). 
  4. В YML-файле нельзя использовать элементы с пустыми значениями. Если элемент не является обязательным и он неприменим для вашего случая, его необходимо удалить. 
  5. В ссылках, указанных в YML-файле, не используйте пробелы и кириллические символы. В противном случае YML-файл будет отклонен при валидации. 

  
  Подробнее: https://yandex.ru/support/webmaster/goods-prices/technical-requirements.xml 
  
  
 пример  
  
  
  Используемые теги в разметке: 
  <name>4kraski</name> 
  <company>4kraski-company</company> 
  <url>http://4kraski.ru</url> 
  
  <currencies> 
  <currency id=""RUR"" rate=""1"" plus=""0""/> 
  </currencies> 
  
  пример категорий: 
  <categories> 
  <category id=""1"">Футболки</category> 
  <category id=""2"" parentId=""1"">Мужские</category> 
  <category id=""3"" parentId=""1"">Женские</category> 
  <category id=""4"" parentId=""1"">Детские</category> и т.д. 
  </categories> 
  
  Внимание. элемент delivery-options в составе элемента shop обязателен. Если элемент не указан, при проверке прайс-листа будет выдана ошибка. 
  Оставить один вид дотавки для всех товаров: 
  <delivery-options> 
  <option cost=""300"" order-before=""18""/> 
  </delivery-options> 
  
  Используем упрощенный вид, для примера товар http://4kraski.ru/katalog-tovarov/futbolki/zhenskie/futbolka-zhenskaya-stark-160-biryuzovaya.html
  
  <offer id=""номер id товара"" type=""vendor.model"" available=""true""> 
  <url>http://4kraski.ru/katalog-tovarov/futbolki/zhenskie/futbolka-zhenskaya-stark-160-biryuzovaya.html</url> 
  <price>260</price> 
  <currencyId>RUR</currencyId> 
  <categoryId>номер категории в которой находится товар</categoryId> 
  <delivery>true</delivery> 
  <delivery-options> 
  <option cost=""300"" order-before=""18""/> 
  </delivery-options> 
  <name>Футболка женская Stark 160, бирюзовая</name> 
  <vendor>Stark</vendor> 
  <model>114.18</model> 
  <description>Футболка женская Stark 160, бирюзовая - купить в интернет-магазине 4kraski.ru, с возможностью нанесения изображения на ткань. Доставка по Москве и России.</description> 
  </offer>",56103,"22,27"
"Программирование главной страницы сайта - consult-gp.ru.На сайте http://www.consult-gp.ru/ нужно внедрить верстку главной страницы http://www.consult-gp.ru/glavnaya.html
Желательно подключить функционал на текстовой странице, после согласования перенести на главную.
Все разделы должны быть сниппетам, чтобы их можно было использовать в дальнейшем на других страницах.
Надписи на слайдере - НЕ делаем заголовками, только div и span.
Фраза: ЮРИДИЧЕСКИЕ И БУХГАЛТЕРСКИЕ УСЛУГИ - это тег h1.
С кнопки ""Все услуги"" ссылка - на http://www.consult-gp.ru/services_price.php
Блок популярные услуги - должен заполнятся из админки, с простановкой ссылок.
Ссылка с блока ОТЗЫВЫ О НАС И УСПЕШНЫЕ ПРОЕКТЫ ""Посмотреть тут"" - http://www.consult-gp.ru/video_otzyvy.php",63006,23
"проблемы с выводом текста (med-bau.ru).на странице https://www.med-bau.ru/uslugi/uzi,-dopler,-kompyuternaya-dagnostika/uzi-organov-zabryushinnogo-prostranstva.html

проблемы с выводом текста в первом абзаце - http://joxi.ru/zANawMWuBXoYL2 , должно быть так http://joxi.ru/BA01xQoUJ9beQr",63899,"22,27"
"Сохранение товаров и description - kladovaya-t.ru.1. При сохранении изменений на страницах товаров, например, если мы изменяем описания, то кнопка ""Сохранить"" не активна, но если поставить пробел после названия товара, то кнопка становится активной. Это не удобно, нужно, что кнопка ""сохранить"" была активна при любых правках товара. 
2. При автогенерации у товаров в названиях которых присутствуют кавычки, в формировании description кавычки """" нужно убирать, иначе обрубается текст. Т.е. например, у товара: http://www.kladovaya-t.ru/derevyannyij-pogrebok/razvivayushhie-igrushki/labirint-mini-nabor-iz-2-sht-serdcze.html в названии есть кавычки, и description у этого товара формирует: <meta name=""description"" content=""В нашем интернет-магазине Кладовая теплоты Вы можете купить развивающий подарок для детей: Лабиринт Мини Набор из 2 шт ""Сердце""."" /> т.е. Сердце"".""  - уже не входит в description. Должно быть: <meta name=""description"" content=""В нашем интернет-магазине Кладовая теплоты Вы можете купить развивающий подарок для детей: Лабиринт Мини Набор из 2 шт Сердце."" />",47017,"22,27"
"правки (besprovodnoe.ru).1. в карточках товаров текст http://joxi.ru/krDjvgMUEWy9D2 заключен в h5 надо прописать через div с сохранением стилей

2. https://besprovodnoe.ru/contacts/

http://joxi.ru/E2pBa3qC9bpE4r - заключен в h3 надо прописать через div с сохранением стилей

3/ https://besprovodnoe.ru/catalog/utsenka/

http://joxi.ru/zANawMWuBXLPZ2  - заключен в h3 надо прописать через div с сохранением стилей

4. https://besprovodnoe.ru/masters/

Когда выбираешь все варианты в мастере подбора, то появляется блок - http://joxi.ru/1A5X8Loinv6LG2 - заключен в h3 надо прописать через div с сохранением стилей

5. надо настроить заголовки Last-Modified и If-Modified-Since 
  сервис для проверки https://last-modified.com/ru/if-modified-since.html

6. надо обновить yml файл для яндекса https://besprovodnoe.ru/bitrix/catalog_export/yandex_197704.php
не все товары представлены в нем",65847,23
"доработка yml файла (elitecarpet.ru, kover-skazka.ru).http://www.elitecarpet.ru/yml-vyigruzka.xml

надо добавить в каждой карточке строку <picture> </picture> http://joxi.ru/gmvbx1WUL8K8vm , где должна быть ссылка на картинку товара

например для товара http://www.elitecarpet.ru/product/relefnyij-kover-imperial-carving-berber-light-brown-(2839a).html

будет так <picture> http://www.elitecarpet.ru/assets/images/products/2390/394x394/img-1592-enl.jpg</picture>

в целом будет выглядеть так:



<offer id=""2390"" available=""true"">
<url>
http://www.elitecarpet.ru/product/relefnyij-kover-imperial-carving-berber-light-brown-(2839a).html
</url>
<price>2106</price>
<currencyId>RUR</currencyId>
<categoryId>2361</categoryId>

<picture> http://www.elitecarpet.ru/assets/images/products/2390/394x394/img-1592-enl.jpg</picture>

<delivery>true</delivery>
<local_delivery_cost>300</local_delivery_cost>
<name>
Рельефный ковер Imperial carving BERBER LIGHT BROWN (2839А)
</name>
<vendor>Imperial Carving</vendor>
<model>2839А</model>
<description>
В нашем интернет магазине вы можете купить рельефный ковер Imperial carving BERBER LIGHT BROWN (2839А) по очень выгодной цене и доставкой по Москве.
</description>
<country_of_origin>Турция</country_of_origin>
</offer>",20052,"22,27"
"Установить цели Метрики - freshcoffee.ru.1. Добавить в html код кнопки «В корзину» код 
onClick=”yaCounter22056403.reachGoal('add_product')”
на страницах:
     a. Карточка товара. Например, http://www.freshcoffee.ru/ru/internet-magazin/standartnye-naimenovaniya/kofe-v-zernah-robusta.html
          i. На просматриваемый товар
          ii. Из списка «Вы недавно смотрели»

     b. Список товаров. Например, http://www.freshcoffee.ru/ru/internet-magazin/standartnye-naimenovaniya.html

2. Добавить в html код формы с id=”msOrder” код
onSubmit=”yaCounter22056403.reachGoal('submit_order')”
на странице http://www.freshcoffee.ru/ru/oformlenie-zakaza.html при отправке формы.

3. Добавить в html код формы с id=” form_osr_vopr” код onSubmit=”yaCounter22056403.reachGoal('submit_opt')”
на страницах http://www.freshcoffee.ru/ru/kofe-optom.html и http://www.freshcoffee.ru/ru/kontakty.html

4. Добавить в html код ссылок код
onClick=”yaCounter22056403.reachGoal('email_coffeefr')”
на почтовый адрес coffeefr@yandex.ru
в подвале сайта и на странице контактов

5. Добавить в html код ссылок код
onClick=”yaCounter22056403.reachGoal('email_coffeefrshop')”
на почтовый адрес coffeefr-shop@yandex.ru
в подвале сайта и на странице контактов",14582,"22,27"
"Сделать выгрузку yml-файла ""Товары и цены"" Яндекса (alvi-shop.com).На сайте alvi-shop.com для карточек товаров надо сделать yml-выгрузку ""Товары и цены"" Яндекса

https://yandex.ru/support/webmaster/goods-prices/technical-requirements.xml",32826,"22,27"
"Цели Яндекс.Метрики - med-status.ru.1. Добавить в html код кнопки «Отправить» в форму из хедера ""Записаться на прием"" код 
onClick=”yaCounter49871005.reachGoal('otpravit')”
2. Добавить в html код кнопки «Записаться» в формы ""Записаться на прием"" на страницах услуг (например: http://www.med-status.ru/uslugi/mediczinskie-knizhki/) код 
onClick=”yaCounter49871005.reachGoal('zapis')”
3. Добавить в html код ссылок код
onClick=”yaCounter49871005.reachGoal('pochta')”
на почтовый адрес info@med-status.ru
в хедере, подвале сайта и на странице контактов",62084,"22,27"
"Цели Яндекс.Метрики - krz.ru.1. Добавить в html код кнопки «Отправить заявку» в форму из хедера и футера ""Заказать звонок"" код 
onClick=”yaCounter49090375.reachGoal('zvonok')”
2. Добавить в html код кнопки «ОТПРАВИТЬ» в форме ""Обратная связь"" на странице контактов http://www.krz.ru/kontaktyi.html код 
onClick=”yaCounter49090375.reachGoal('otpravit')”",55343,"22,27"
"Тормозит корзина при покупке товаров - freshcoffee.ru.При добавлении товаров в корзину, высвечивается сообщение о том, что товар добавлен, но в корзине нет товаров: http://joxi.ru/5md3xeKiknn6yr при этом в саму корзину попасть нельзя. Только после перезагрузки страницы товары появляются в корзине. Так быть не должно, нужно исправить. При этом в хедере, если ""Корзина пуста"" - сделать ссылкой на корзину, пусть по ней открывается корзина, где будет надпись: ""Вы еще не добавили ни одного товара в корзину."" И ниже ссылка ""Вернуться в каталог"" и ссылка на http://www.freshcoffee.ru/ru/internet-magazin.html",14582,"22,27"
"Правки на roofshield.ru.1. На страницах в разделе ""Комплектующие"" нужно поправить заголовки характеристик, например, на странице http://www.roofshield.ru/komplektuyushhie/konek-karniz-roofshield.html выведены 2 таблицы с одинковыми названиями: http://joxi.ru/KAgXyjRi4kkYar
В админке же эти таблицы называются по-другому: http://joxi.ru/krD03watE55wvr нужно вывести на сайте названия из админки.

2. Также на страницах в разделе ""Комплектующие"" в слайдере у изображений сделать генерацию alt и title. Например, на странице http://www.roofshield.ru/komplektuyushhie/konek-karniz-roofshield.html есть слайдер: http://joxi.ru/a2XG6vjC1LLLam с цветами товара. 
Например, http://www.roofshield.ru/assets/components/phpthumbof/cache/hr-16-sandalovyij-%282%29.019c0eb3f20279684fe22354cc05a7f6.jpg сделать alt=""Конек карниз Roofshield HR-16 Сандаловый"" и title=""Конек карниз Roofshield HR-16 Сандаловый""
Т.е. правило =""Конек карниз Roofshield %Модель% %Имя цвета%"" http://joxi.ru/L21d8VgT8qqqkm
Т.к. у одного цвета 2 картинки, то у 2-й будет правило: =""Конек карниз Roofshield %Модель% %Имя цвета% 1""

3. На странице http://www.roofshield.ru/gibkaya-cherepicza/prajs-list.html выровнять верстку:
http://joxi.ru/MAj9NjnH4777W2

4. На страницах ""Наши представители"" нужно сделать генерацию мета-тегов title и description.
Например, http://www.roofshield.ru/o-kompanii/nashi-predstaviteli/rossiya-belgorod.html
title: %Россия-Белгород% - представительство Roofshield
description: %Россия-Белгород% - адрес представительства Roofshield, здесь вы можете приобрести нашу продукцию.""
Плюс нужно поправить верстку: http://joxi.ru/l2ZQdpziwZZ3Pm на страницах представительств селект с выбором представительства перекрывает меню.

Сайт адаптивный, в адаптиве тоже должно все корректно отображаться.",55343,"22,27"
"Скорость загрузки сайта - dancity.ru.http://joxi.ru/v29nEVbt3qqyoA - скорость загрузки сайта для компьютера 18/100 по Google.Pagespeed, нужно добиться показателей >80 
  
т.е. сделать рекомендации, которые указаны для сайта в https://developers.google.com/speed/pagespeed/insights/",55343,"22,27"
"Вывод description у товаров в open graph - a2foton.com.На страницах товаров нужно проверить вывод description в микроразметке open graph, сейчас description заполняется автоматически, но в микроразметке не выводится: <meta property=""og:description"" content="""" />  - нужно исправить.",24593,"74,22"
"Скрыть раздел - a2foton.com.На сайте http://a2foton.com/ нужно скрыть пока пустой раздел http://a2foton.com/pod-zakaz/ но так, чтобы выгрузка товаров не пострадала.",24593,"74,22"
"Замена иконок - bamperauto.ru.1. На странице http://www.bamperauto.ru/delivery/ нужно заменить иконки на более темные, иконки перерисовала. В допы прикрепила:
https://crmabcwwwstorage.s3.amazonaws.com/08-2018/1534496346_delivery_spritesheet.png
https://crmabcwwwstorage.s3.amazonaws.com/08-2018/1534496346_spritesheet_courier.png

2. На странице товаров нужно добавить иконку: https://crmabcwwwstorage.s3.amazonaws.com/08-2018/1534496346_icon_rossia.png сюда: http://joxi.ru/xAeOkVZIpeaEKm Текст будет ""Доставка по всей России"" и ссылка будет сюда: http://www.bamperauto.ru/delivery/

Еще нужно поправить при наведении курсора на иконки (на страницах товаров) иконки подсвечиваются красным и немного отъезжают в сторону, при наведении должны просто подсвечиваться, не меняя положения: http://joxi.ru/EA4ZqV0cwqG4Vm",9813,"74,22"
"Подготовить статью на Miralinks - c-vertical.ru.1. Сайт, для которого пишем текст: для закупки ссылки на стороннем ресурсе для c-vertical.ru 
  2. Бриф на текст: http://www.abcwww.ru/anketa/index.php?id=5x681&type=text&authkey=1595af6435015c77a7149e92a551338e 
  3. Страница, для которой пишется текст: статейная публикация 
  4. Текст рассчитан на разные категории людей 
  5. Преимущества: 
  - Собственное производство позволяет гибко подходить к пожеланиям заказчика, учитывать специфические требования к исполнению каждого изделия и обеспечивать выполнение любого, даже нестандартного, заказа в кратчайшие сроки. 
  6. Наша услуга: строительная компания «Вертикаль» проектирует, изготавливает и осуществляет монтаж любых конструкций из алюминиевого профиля. 
  7. География реализации услуг Рязань и Рязанская область 
  8. Что должен сделать человек после его прочтения? Статья носит информационный характер, для продвижения сайта. 
  9. Фразы должны быть четкими и короткими.
  10. Тематика: алюминиевые конструкции, офисные перегородки, входные группы. 
  11. Ключевые фразы (встречаться в тексте 1 раз): 
  - автоматические двери
  12. Длина: 2000 символов",699,"41,51"
"Скорость загрузки сайта - electroff.ru.http://joxi.ru/xAeOkVZIpeqgbm - скорость загрузки сайта для компьютера 25/100 по Google.Pagespeed, нужно добиться показателей >80 
  
 т.е. сделать рекомендации, которые указаны для сайта в https://developers.google.com/speed/pagespeed/insights/",54120,"22,27"
"Подготовить 2 статьи на Miralinks для krz.ru.1. Сайт, для которого пишем текст: для размещения на Miralinks для http://www.krz.ru/ 
  2. Ссылка на бриф на текст: нет 
  3. Страница(ы),на которую пишется текст: статьи 
  4. Для кого пишется текст: 
  - Промышленники, строители, которых интересует оптовая закупка товаров производства КРЗ. 
  5. Услуга: оптовые продажи кровельных и гидроизоляционных материалов, картонной продукции, бумажная продукци. 
  7. География реализации услуг: Россия. 
  8. Что должен сделать человек после его прочтения: статейная публикация 
  9. Фразы должны быть четкими и короткими 
  10. Тематика текстов: Строительная, кровельные материалы. 
  11. Длина текстов: 2000 знаков. 
  
  1-я статья: 
  Ключевая фраза: 
  - производство мягкой кровли (1 раз в тексте) 
 Пример: https://gold-cottage.ru/krysha_krovlya/vybor_krovelnogo_materiala_analiz_vidov_harakteristik.html 
  
  2-я статья: 
  Ключевая фраза: 
  - производство мягкой кровли (1 раз в тексте) 
 Пример: http://kvartirakrasivo.ru/articles/id-rulonnaja-krovlja-nedorogaja-i-effektivnaja-zawita-doma/",55343,"41,51"
"Подготовить 2 статьи на Miralinks для roofshield.ru.1. Сайт, для которого пишем текст: для размещения на Miralinks для http://www.roofshield.ru/
  2. Ссылка на бриф на текст: нет 
  3. Страница(ы),на которую пишется текст: статьи 
  4. Для кого пишется текст: 
  - Промышленники, строители, которых интересует оптовая закупка гибкой черепицы Roofshield. 
  5. Услуга: оптовые продажи кровельных и гидроизоляционных материалов. 
  7. География реализации услуг: Россия. 
  8. Что должен сделать человек после его прочтения: статейная публикация 
  9. Фразы должны быть четкими и короткими 
  10. Тематика текстов: Строительная, кровельные материалы. 
  11. Длина текстов: 2000 знаков. 
  
  1-я статья: 
  Ключевая фраза: 
  - гибкая черепица (1 раз в тексте) 
 Пример: http://www.linkstroy.ru/articles/krysha-i-krovlya/gidroizolyaciya-ploskoy-krovli.html
  
  2-я статья: 
  Ключевая фраза: 
  - конек карниз для гибкой черепицы (1 раз в тексте) 
 Пример: http://www.linkstroy.ru/articles/krysha-i-krovlya/vybiraem-materialy-dlya-vozvedeniya-krovli.html",55343,"41,51"
пропал визуальный редактор ( www.analyzes.ru ).надо восстановить визуальный редактор http://joxi.ru/D2P3wgLuplDPym,50616,"22,27"
"Переименовать слайдер - fitelit-beauty.ru.На сайте fitelit-beauty.ru есть слайдер, например, http://www.fitelit-beauty.ru/uslugi/nogtevoj-servis/ - http://joxi.ru/Y2LE7v1c9G1ROA нужно изменить у слайдера заголовок с ""ПРИМЕРЫ РАБОТ ДО И ПОСЛЕ"" на ""НАШИ РАБОТЫ""

Плюс, заполнила слайдер на странице: http://www.fitelit-beauty.ru/uslugi/nogtevoj-servis/pedikyur/ - заголовок есть, а самого слайдера нет, в админке заполнен: http://joxi.ru/LmG0lvOtedkJd2 при этом, если в слайдере заполнить один слайд, то он выводится, после 2-го - почему-то пропадает.",55343,"22,27"
"seo текста-3 (besprovodnoe.ru).бриф на текста - https://crmabcwwwstorage.s3.amazonaws.com/06-2018/1529383343_brif-besprovodnoe.docx 
  
- География реализации: Россия 
  
- Фразы должны быть четкими и короткими 
  
- Надо сделать небольшой, четкий и понятный текст, желательно 1000-1300 знаков (лучше всего минимальный размер текста, сейчас поисковики отдают предпочтение таким текстам) 
  
- Ключевики должны присутствовать в заголовках 
  
- по структуре надо сделать одинаковыми, т.е. для того, чтобы в будущем сделать однотипный лендинг для данных текстов 
  
  
https://besprovodnoe.ru/catalog/raznoe-besprovodnoe/filter/dj-is-eb6e8e626e9299d80620598ba2ec5a4c/apply/
беспроводной DJ-пульт для смартфона
беспроводной DJ-пульт для компьютера
беспроводной DJ-пульт для планшета


https://besprovodnoe.ru/catalog/raznoe-besprovodnoe/filter/electricity-is-5cc007e2d615ed05af79689ddbab597a/apply/
платформа беспроводной зарядки
платформа беспроводной зарядки цена
купить платформу беспроводной зарядки


https://besprovodnoe.ru/catalog/raznoe-besprovodnoe/filter/wireless_usb-is-c5ff2eaac1f50bed562f704828c6d034/apply/
беспроводной usb
беспроводной usb купить



https://besprovodnoe.ru/catalog/umnyy-dom/filter/swith_off-is-0075f7d4a9b84668aca19ecd54c6bf5e/apply/
беспроводной выключатель света 
купить в Москве беспроводной выключатель света


https://besprovodnoe.ru/catalog/umnyy-dom/filter/door_bell-is-e4ceac935b64a102ff79430da9cec168/apply/
дверной беспроводной звонок  
беспроводной звонок на дверь в квартиру
беспроводной звонок купить в москве",65847,52
"Подготовить статью на сайт chistyi-gorod.com.1. Сайт, для которого пишем текст: http://www.chistyi-gorod.com/ 
  2. Бриф на текст: http://www.abcwww.ru/anketa/index.php?id=5x38535&type=text&authkey=6d071ab76ca9b5352ec881b8d7d0d15b 
  3. Страница, для которой пишется текст: статейная публикация 
  4. Текст рассчитан: организации города, население разных возрастов с разным материальным положением.. 
  5. Преимущества: 
  - Опыт более 10 лет. Своевременное выполнение заказа любого уровня сложности. Высокий уровень сервиса. 
  6. Услуги/товар: 
  Клининг – это профессиональная уборка силами специализированных компаний. Основная задача клининга – увеличение срока службы объекта недвижимости при условии сокращения расходов и обеспечения достойного внешнего вида. 
  7. География реализации услуг: Рязань, Рязанская область, Тула, Калуга, Липецк 
  8. Что должен сделать человек после его прочтения? Статья носит информационный характер, является посадочной для НЧ запроса. 
  9. Фразы должны быть четкими и короткими 
  
  Должны быть вопрос-ответ, структурированные списки, главная мысль, продающая мысль. 
  10. Ключевые фразы: 
  - уборка квартиры (использовать один раз в тексте) 
  - статья под ключи: 
     - чистка натяжного потолка
     - мойка натяжного потолка

  11. Примеры текстов: http://www.adv-clean.ru/article/99.html
  12. Длина 1500 символов",38534,51
"поправить ошибку (med-bau.ru).в форме записи надо поправить ошибку http://joxi.ru/Vm69NKotD1BDDr 

вместо - ВыбИрите надо написать ВыбЕрите",63899,"22,27"
"Подготовить статью на ermakk.ru.1. Сайт, для которого пишем текст: для сайта ermakk.ru 
  2. Бриф на текст: http://www.abcwww.ru/anketa/index.php?id=5x21319&type=text&authkey=c7518a1b6d7dfba75ad2cc2fc526fa65 
  3. Страница, для которой пишется текст: статейная публикация 
  4. Текст рассчитан на людей, которые ценят время качество выполняемых работ и умеют считать деньги. 
  5. Преимущества: 
  - Работают более 15 лет, конкурентные цены, высокое качество работ и сроки выполнения работ. 
  6. Услуги: 
  Малоэтажное строительство (коттеджи, дачные дома, фундаменты, монолитное домостроение, фасадные системы, кровельные работы). 
  7. География реализации услуг: ЦФО 
  8. Что должен сделать человек после его прочтения? Статья носит информационный характер, является посадочной для НЧ запроса. Человек после прочтения должен перейти по ссылке в статье на сайт ermakk.ru 
  9. Фразы должны быть четкими и короткими 
  10. Ключевые фразы: 
  - строительство домов (1 раз в тексте) 
  Пишем под ключи: 
  - Покраска кровли дома
  Пример статьи: http://www.gvozdem.ru/stroim-dom/svoimi-rukami/krysha/pokraska-krovli-zagorodnogo-doma.php
  12. Длина 1500-2000 символов",544,51
"Заголовки на freshcoffee.ru.В разделах каталога нужно поправить заголовки h1. Например, на странице http://www.freshcoffee.ru/ru/internet-magazin/aromatizirovannyy-kofe.html заголовок http://joxi.ru/n2YVWjpTopKMvA должен быть h1. При этом, заголовок http://joxi.ru/zANjNv7iBOqbVA должен быть h2, по стилям такой же как сейчас, только размер шрифта должен быть 36px, у h1 - стили и размеры как сейчас.",14582,"22,27"
